sr_no,member_name,sebi_reg_no,member_code,internal_id,details_url
998,BONDBAZAAR SECURITIES PRIVATE LIMITED,INZ000303236,90247,3123,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3123&h_MemType=members&memName=BONDBAZAAR%20SECURITIES%20PRIVATE%20LIMITED
999,HCG STOCK & SHARE BROKERS LTD.,INB230958434,09584,96,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=96&h_MemType=members&memName=HCG%20STOCK%20%26%20SHARE%20BROKERS%20LTD.
1000,ASHOK C SAMANI,INZ000235913,00008,20,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=20&h_MemType=members&memName=ASHOK%20C%20SAMANI
1001,CHIMANLAL MANEKLAL SECURITIES PVT. LTD.,INZ000224834,06530,53,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=53&h_MemType=members&memName=CHIMANLAL%20MANEKLAL%20SECURITIES%20PVT.%20LTD.
1002,FOUR DIMENSIONS SECURITIES (INDIA) LTD.,INZ000005637,06467,87,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=87&h_MemType=members&memName=FOUR%20DIMENSIONS%20SECURITIES%20%28INDIA%29%20LTD.
1003,ITI SECURITIES BROKING LIMITED,INZ000005835,06538,93,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=93&h_MemType=members&memName=ITI%20SECURITIES%20BROKING%20LIMITED
1004,RAJKUMAR CHAINRAI BASANTANI,INB230649415,06494,227,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=227&h_MemType=members&memName=RAJKUMAR%20CHAINRAI%20BASANTANI
1005,H. J. SECURITIES PRIVATE LIMITED,INZ000240935,10670,236,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=236&h_MemType=members&memName=H.%20J.%20SECURITIES%20PRIVATE%20LIMITED
1006,TRADESMART FINTECH SECURITIES LIMITED,INZ000247736,09643,254,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=254&h_MemType=members&memName=TRADESMART%20FINTECH%20SECURITIES%20LIMITED
1007,VIKABH SECURITIES PRIVATE LIMITED,INZ000220237,06760,122,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=122&h_MemType=members&memName=VIKABH%20SECURITIES%20PRIVATE%20LIMITED
1008,KBS INDIA LIMITED,INZ000253131,09135,126,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=126&h_MemType=members&memName=KBS%20INDIA%20LIMITED
1009,SVV SHARE & STOCK BROKERS PRIVATE LIMITED,INZ000238938,00132,130,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=130&h_MemType=members&memName=SVV%20SHARE%20%26%20STOCK%20BROKERS%20PRIVATE%20LIMITED
1010,MANALI TRADING & HOLDINGS PRIVATE LIMITED,INZ000283837,08859,146,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=146&h_MemType=members&memName=MANALI%20TRADING%20%26%20HOLDINGS%20PRIVATE%20LIMITED
1011,MAGNUM EQUITY BROKING LIMITED,INZ000172031,06529,149,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=149&h_MemType=members&memName=MAGNUM%20EQUITY%20BROKING%20LIMITED
1012,MARKET CREATORS LIMITED,INZ000206338,06962,152,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=152&h_MemType=members&memName=MARKET%20CREATORS%20LIMITED
1013,P H FINANCIALS AND INVESTMENTS  PRIVATE  LIMITED,INZ000184532,06479,202,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=202&h_MemType=members&memName=P%20H%20FINANCIALS%20AND%20INVESTMENTS%20%20PRIVATE%20%20LIMITED
1014,PRANAV SECURITIES PVT LTD,INZ000247638,07143,213,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=213&h_MemType=members&memName=PRANAV%20SECURITIES%20PVT%20LTD
1015,ARJ SECURITIES PVT. LTD.,INZ000237937,06421,214,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=214&h_MemType=members&memName=ARJ%20SECURITIES%20PVT.%20LTD.
1016,GROWTH AVENUES LTD,INB230778130/INF230778130,07781,444,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=444&h_MemType=members&memName=GROWTH%20AVENUES%20LTD
1017,INVESTMENTOR SECURITIES LTD.,INZ000260036,07825,448,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=448&h_MemType=members&memName=INVESTMENTOR%20SECURITIES%20LTD.
1018,CRB DAEWOO SECURITIES LTD,INB230599530,05995,327,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=327&h_MemType=members&memName=CRB%20DAEWOO%20SECURITIES%20LTD
1019,IDBI CAPITAL MARKETS & SECURITIES LTD.,INZ000007237,07066,347,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=347&h_MemType=members&memName=IDBI%20CAPITAL%20MARKETS%20%26%20SECURITIES%20LTD.
1020,ICAP IL INDIA PRIVATE LIMITED,INZ000039339,11403,382,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=382&h_MemType=members&memName=ICAP%20IL%20INDIA%20PRIVATE%20LIMITED
1021,PNR SECURITIES LTD.,INZ000278532,06908,385,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=385&h_MemType=members&memName=PNR%20SECURITIES%20LTD.
1022,ANGEL ONE LIMITED,INZ000161534,12798,397,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=397&h_MemType=members&memName=ANGEL%20ONE%20LIMITED
1023,KB CAPITAL MARKETS PRIVATE LIMITED,INZ000250232,07765,553,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=553&h_MemType=members&memName=KB%20CAPITAL%20MARKETS%20PRIVATE%20LIMITED
1024,NIKKO CAPITAL MARKET PVT. LTD.,INB230753135/INF230753135,07531,618,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=618&h_MemType=members&memName=NIKKO%20CAPITAL%20MARKET%20PVT.%20LTD.
1025,RAJANARAYAN CAPITAL MARKETS SERVICES LTD.,INB230753233/INF230753233,07532,619,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=619&h_MemType=members&memName=RAJANARAYAN%20CAPITAL%20MARKETS%20SERVICES%20LTD.
1026,STAR FINVEST PVT. LTD.,INZ000160735,10639,630,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=630&h_MemType=members&memName=STAR%20FINVEST%20PVT.%20LTD.
1027,KEDAR BORGAONKAR SECURITIES PRIVATE LIMITED,INZ000306837,90270,3144,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3144&h_MemType=members&memName=KEDAR%20BORGAONKAR%20SECURITIES%20PRIVATE%20LIMITED
1028,MARKET PULSE SECURITIES PRIVATE LIMITED,INZ000300936,90253,3129,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3129&h_MemType=members&memName=MARKET%20PULSE%20SECURITIES%20PRIVATE%20LIMITED
1029,YMS FINANCIAL PRIVATE LIMITED,INZ000308336,90274,3148,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3148&h_MemType=members&memName=YMS%20FINANCIAL%20PRIVATE%20LIMITED
1030,VIJETA BROKING INDIA PRIVATE LIMITED,INZ000254833,13186,2263,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2263&h_MemType=members&memName=VIJETA%20BROKING%20INDIA%20PRIVATE%20LIMITED
1031,SURANA EQUITIES & DERIVATIVES,INZ000292117,13801,2299,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2299&h_MemType=members&memName=SURANA%20EQUITIES%20%26%20DERIVATIVES
1032,BAJAJ SHARE & STOCK BROKERS PVT. LTD,INZ000240132,10795,304,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=304&h_MemType=members&memName=BAJAJ%20SHARE%20%26%20STOCK%20BROKERS%20PVT.%20LTD
1033,FE SECURITIES PVT. LTD.,INZ000240438,07596,684,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=684&h_MemType=members&memName=FE%20SECURITIES%20PVT.%20LTD.
1034,MACY SHARES & STOCK BROKERS PRIVATE LIMITED,INZ000271830,07140,102,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=102&h_MemType=members&memName=MACY%20SHARES%20%26%20STOCK%20BROKERS%20PRIVATE%20LIMITED
1035,ZAVERI ENTERPRISE PVT. LTD.,INZ000215837,13170,2430,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2430&h_MemType=members&memName=ZAVERI%20ENTERPRISE%20PVT.%20LTD.
1036,NAM SECURITIES LTD.,INZ000260637,07710,755,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=755&h_MemType=members&memName=NAM%20SECURITIES%20LTD.
1037,K K STOCK MANAGEMENT PVT. LTD.,INZ000239135,09607,2062,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2062&h_MemType=members&memName=K%20K%20STOCK%20MANAGEMENT%20PVT.%20LTD.
1038,MODERN SHARES & STOCK BROKERS LTD,INZ000235036,06811,165,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=165&h_MemType=members&memName=MODERN%20SHARES%20%26%20STOCK%20BROKERS%20LTD
1039,NAVI SECURITIES PRIVATE LIMITED,INZ000295134,90201,3078,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3078&h_MemType=members&memName=NAVI%20SECURITIES%20PRIVATE%20LIMITED
1040,NHBT SECURITIES P. LTD.,INZ000222935,90159,3035,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3035&h_MemType=members&memName=NHBT%20SECURITIES%20P.%20LTD.
1041,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,INZ000293234,90200,3077,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3077&h_MemType=members&memName=JUMP%20TRADING%20FINANCIAL%20INDIA%20PRIVATE%20LIMITED
1042,INANI SECURITIES LIMITED,INZ000264734,08571,858,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=858&h_MemType=members&memName=INANI%20SECURITIES%20LIMITED
1043,BAJAJ FINANCIAL SECURITIES LTD.,INZ000218931,90177,3054,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3054&h_MemType=members&memName=BAJAJ%20FINANCIAL%20SECURITIES%20LTD.
1044,VIMAL & SONS,INZ000270222,07726,972,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=972&h_MemType=members&memName=VIMAL%20%26%20SONS
1045,BANAYANTREE SERVICES LIMITED,INZ000271136,90176,3053,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3053&h_MemType=members&memName=BANAYANTREE%20SERVICES%20LIMITED
1046,QUEST SECURITIES LIMITED,INZ000271639,13626,2460,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2460&h_MemType=members&memName=QUEST%20SECURITIES%20LIMITED
1047,TWIN EARTH SECURITIES PRIVATE LIMITED,INZ000253038,11225,1738,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1738&h_MemType=members&memName=TWIN%20EARTH%20SECURITIES%20PRIVATE%20LIMITED
1048,MADHAV STOCK VISION (P) LTD.,INZ000278135,10977,1494,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1494&h_MemType=members&memName=MADHAV%20STOCK%20VISION%20%28P%29%20LTD.
1049,NIRSHILP COMMODITIES AND TRADING PRIVATE LIMITED,INZ000180332,90184,3061,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3061&h_MemType=members&memName=NIRSHILP%20COMMODITIES%20AND%20TRADING%20PRIVATE%20LIMITED
1050,FOURDEGREEWATER SERVICES PRIVATE LIMITED,INZ000313632,90328,3198,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3198&h_MemType=members&memName=FOURDEGREEWATER%20SERVICES%20PRIVATE%20LIMITED
1051,C.D. COMMODITIES BROKING LIMITED,INZ000083930,90364,3236,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3236&h_MemType=members&memName=C.D.%20COMMODITIES%20BROKING%20LIMITED
1052,MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,INZ000250531,90197,3074,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3074&h_MemType=members&memName=MARWADI%20CHANDARANA%20INTERMEDIARIES%20BROKERS%20PRIVATE%20LIMITED
1053,SHREE RAM FINCARE,INZ000313927,90362,3234,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3234&h_MemType=members&memName=SHREE%20RAM%20FINCARE
1054,HKKR FINSERV PRIVATE LIMITED,INZ000312436,90360,3232,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3232&h_MemType=members&memName=HKKR%20FINSERV%20PRIVATE%20LIMITED
1055,QUANTIFY BROKING LLP,INZ000315351,90324,3194,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3194&h_MemType=members&memName=QUANTIFY%20BROKING%20LLP
1056,BIGCAPITA SECURITIES PRIVATE LIMITED,INZ000321631,90212,3089,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3089&h_MemType=members&memName=BIGCAPITA%20SECURITIES%20PRIVATE%20LIMITED
1057,SPARK SECURITIES PVT. LTD,INZ000219434,07593,590,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=590&h_MemType=members&memName=SPARK%20SECURITIES%20PVT.%20LTD
1058,ACUMEN CAPITAL MARKET (INDIA) LTD,INZ000170434,08814,610,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=610&h_MemType=members&memName=ACUMEN%20CAPITAL%20MARKET%20%28INDIA%29%20LTD
1059,CHANAKYA STOCK BROKING SERVICES P. LTD.,INB230884937/INF230884937,08849,529,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=529&h_MemType=members&memName=CHANAKYA%20STOCK%20BROKING%20SERVICES%20P.%20LTD.
1060,CYNOSURE COMPANY PVT. LTD,INB230855632,08556,532,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=532&h_MemType=members&memName=CYNOSURE%20COMPANY%20PVT.%20LTD
1061,EUREKA STOCK & SHARE BROKING SERVICES LIMITED,INZ000169839,00684,540,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=540&h_MemType=members&memName=EUREKA%20STOCK%20%26%20SHARE%20BROKING%20SERVICES%20LIMITED
1062,ALANKIT IMAGINATIONS LIMITED,INZ000028539,08812,633,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=633&h_MemType=members&memName=ALANKIT%20IMAGINATIONS%20LIMITED
1063,I KAY HOLDING CO. P . LTD,INZ000278033,07698,698,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=698&h_MemType=members&memName=I%20KAY%20HOLDING%20CO.%20P%20.%20LTD
1064,INTEGRATED MASTER SECURITIES PVT. LTD.,INZ000175931,08383,709,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=709&h_MemType=members&memName=INTEGRATED%20MASTER%20SECURITIES%20PVT.%20LTD.
1065,MANOG SECURITIES PRIVATE LIMITED,INZ000278434,07932,739,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=739&h_MemType=members&memName=MANOG%20SECURITIES%20PRIVATE%20LIMITED
1066,FOCUS STOCK BROKERS LTD.,INZ000288836,09203,741,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=741&h_MemType=members&memName=FOCUS%20STOCK%20BROKERS%20LTD.
1067,MUNOTH FINANCIAL SERVICES LTD.,INZ000283035,08036,921,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=921&h_MemType=members&memName=MUNOTH%20FINANCIAL%20SERVICES%20LTD.
1068,BAKLIWAL INVESTMENTS,INB230922920/INF230922920,09229,944,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=944&h_MemType=members&memName=BAKLIWAL%20INVESTMENTS
1069,ASIAN BROKING PVT. LTD.,INZ000201038,10433,947,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=947&h_MemType=members&memName=ASIAN%20BROKING%20PVT.%20LTD.
1070,GILTEDGE CREDIT CAPITAL LTD.,INB230886436/INF230886436,08864,950,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=950&h_MemType=members&memName=GILTEDGE%20CREDIT%20CAPITAL%20LTD.
1071,SMC GLOBAL SECURITIES LTD.,INZ000199438,07714,820,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=820&h_MemType=members&memName=SMC%20GLOBAL%20SECURITIES%20LTD.
1072,IL&FS SECURITIES SERVICES LIMITED,INZ000163538,11336,1671,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1671&h_MemType=members&memName=IL%26FS%20SECURITIES%20SERVICES%20LIMITED
1073,FINCAP GLOBAL SECURITIES LIMITED,INZ000289238,08765,1021,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1021&h_MemType=members&memName=FINCAP%20GLOBAL%20SECURITIES%20LIMITED
1074,OPG SECURITIES PVT. LTD.,INZ000192935,09217,1119,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1119&h_MemType=members&memName=OPG%20SECURITIES%20PVT.%20LTD.
1075,CENTURY FINVEST PVT. LTD.,INZ000284130,09304,1135,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1135&h_MemType=members&memName=CENTURY%20FINVEST%20PVT.%20LTD.
1076,NUCLEUS STOCKS BROKERS PRIVATE LIMITED,INZ000170532,10738,1665,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1665&h_MemType=members&memName=NUCLEUS%20STOCKS%20BROKERS%20PRIVATE%20LIMITED
1077,TRANSGLOBAL SECURITIES LTD.,INZ000287139,11494,1762,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1762&h_MemType=members&memName=TRANSGLOBAL%20SECURITIES%20LTD.
1078,DERIVIUM TRADITION SECURITIES (INDIA) PRIVATE LIMITED,INZ000287035,13005,1879,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1879&h_MemType=members&memName=DERIVIUM%20TRADITION%20SECURITIES%20%28INDIA%29%20PRIVATE%20LIMITED
1079,TODI SECURITIES PVT. LTD.,INZ000214535,11900,1870,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1870&h_MemType=members&memName=TODI%20SECURITIES%20PVT.%20LTD.
1080,D H SECURITIES PVT. LTD.,INZ000245638,11305,1690,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1690&h_MemType=members&memName=D%20H%20SECURITIES%20PVT.%20LTD.
1081,KRIPA SECURITIES PRIVATE LIMITED,INZ000179335,11206,1699,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1699&h_MemType=members&memName=KRIPA%20SECURITIES%20PRIVATE%20LIMITED
1082,PROMPT CORPORATE SERVICES LTD.,INZ000177338,11205,1703,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1703&h_MemType=members&memName=PROMPT%20CORPORATE%20SERVICES%20LTD.
1083,PHILLIPCAPITAL (INDIA) PVT. LTD,INZ000169632,14665,1714,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1714&h_MemType=members&memName=PHILLIPCAPITAL%20%28INDIA%29%20PVT.%20LTD
1084,SALASAR STOCK BROKING LTD.,INZ000238734,07526,581,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=581&h_MemType=members&memName=SALASAR%20STOCK%20BROKING%20LTD.
1085,AIONION CAPITAL MARKET SERVICES PRIVATE LIMITED,INZ000318532,90405,3276,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3276&h_MemType=members&memName=AIONION%20CAPITAL%20MARKET%20SERVICES%20PRIVATE%20LIMITED
1086,JBV SHARE BROKER AND FINTECH PRIVATE LIMITED,INZ000319830,90409,3280,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3280&h_MemType=members&memName=JBV%20SHARE%20BROKER%20AND%20FINTECH%20PRIVATE%20LIMITED
1087,KANJALOCHANA FINSERVE PRIVATE LIMITED,INZ000303035,90246,3121,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3121&h_MemType=members&memName=KANJALOCHANA%20FINSERVE%20PRIVATE%20LIMITED
1088,NEO WEALTH MANAGEMENT PRIVATE LIMITED,INZ000306537,90296,3163,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3163&h_MemType=members&memName=NEO%20WEALTH%20MANAGEMENT%20PRIVATE%20LIMITED
1089,LAVANAYA SECURITIES & TECHNOLOGIES PRIVATE LIMITED,INZ000311338,90313,3183,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3183&h_MemType=members&memName=LAVANAYA%20SECURITIES%20%26%20TECHNOLOGIES%20PRIVATE%20LIMITED
1090,SYNDICATE BANK,INE231330635,13306,2372,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2372&h_MemType=members&memName=SYNDICATE%20BANK
1091,DBS BANK INDIA LIMITED,INZ000295046,90206,3083,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3083&h_MemType=members&memName=DBS%20BANK%20INDIA%20LIMITED
1092,SHRI SUMATI OIL INDUSTRIES PVT LTD,INZ000074834,90172,3049,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3049&h_MemType=members&memName=SHRI%20SUMATI%20OIL%20INDUSTRIES%20PVT%20LTD
1093,ASPERO MARKETS PRIVATE LIMITED,,90374,3246,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3246&h_MemType=members&memName=ASPERO%20MARKETS%20PRIVATE%20LIMITED
1094,EML MANAGEMENT PRIVATE LIMITED,,90423,3294,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3294&h_MemType=members&memName=EML%20MANAGEMENT%20PRIVATE%20LIMITED
1095,SAGUN MARKETING PRIVATE LIMITED,INE231368833,13688,2417,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2417&h_MemType=members&memName=SAGUN%20MARKETING%20PRIVATE%20LIMITED
1096,LAUNCHPAD FINTECH PRIVATE LIMITED,,90329,3199,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3199&h_MemType=members&memName=LAUNCHPAD%20FINTECH%20PRIVATE%20LIMITED
1097,ANGEL CREST LIMITED,,,3240,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3240&h_MemType=members&memName=ANGEL%20CREST%20LIMITED
1098,M.D. OVERSEAS PRIVATE LIMITED,INZ000054933,90170,3046,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3046&h_MemType=members&memName=M.D.%20OVERSEAS%20PRIVATE%20LIMITED
1099,RAVINDRA BHARTI FINANCIAL SERVICES PRIVATED LIMITED,,,3262,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3262&h_MemType=members&memName=RAVINDRA%20BHARTI%20FINANCIAL%20SERVICES%20PRIVATED%20LIMITED
1100,TRUST SECURITIES SERVICES PRIVATE LIMITED,,90350,3221,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3221&h_MemType=members&memName=TRUST%20SECURITIES%20SERVICES%20PRIVATE%20LIMITED
1101,BONDTREE GILTS PRIVATE LIMITED,,90431,3301,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3301&h_MemType=members&memName=BONDTREE%20GILTS%20PRIVATE%20LIMITED
1102,IDBI BANK LIMITED,INZ000286649,13308,1849,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1849&h_MemType=members&memName=IDBI%20BANK%20LIMITED
1103,SR ALGOTECH PRIVATE LIMITED,INZ000321133,90403,3274,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3274&h_MemType=members&memName=SR%20ALGOTECH%20PRIVATE%20LIMITED
1104,VICTORIA STOCKVISION BROKING PRIVATE LIMITED,,,2261,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2261&h_MemType=members&memName=VICTORIA%20STOCKVISION%20BROKING%20PRIVATE%20LIMITED
1105,PNB GILTS LIMITED,INZ000007831,90056,2932,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2932&h_MemType=members&memName=PNB%20GILTS%20LIMITED
1106,RUDRANATH STOCK BROKING PRIVATE LIMITED,,,3267,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3267&h_MemType=members&memName=RUDRANATH%20STOCK%20BROKING%20PRIVATE%20LIMITED
1107,IIT CORPORATE SERVICES LTD.,INF231133135,11331,1765,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1765&h_MemType=members&memName=IIT%20CORPORATE%20SERVICES%20LTD.
1108,NORTHERN ARC SECURITIES PRIVATE LIMITED,,90387,3259,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3259&h_MemType=members&memName=NORTHERN%20ARC%20SECURITIES%20PRIVATE%20LIMITED
1109,TRIDHYA TRADE STOCKS LLP,INZ000308057,90276,3149,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3149&h_MemType=members&memName=TRIDHYA%20TRADE%20STOCKS%20LLP
1110,KAYESS FOREX LLP,INZ000162356,13793,2817,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2817&h_MemType=members&memName=KAYESS%20FOREX%20LLP
1111,STANDARD CHARTERED BANK,INF231192131/INE231307633,13076,1853,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1853&h_MemType=members&memName=STANDARD%20CHARTERED%20BANK
1112,A J CAPITAL LIMITED,,,2870,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2870&h_MemType=members&memName=A%20J%20CAPITAL%20LIMITED
1113,PARASRAM CAPITAL PRIVATE LIMITED,,,3253,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3253&h_MemType=members&memName=PARASRAM%20CAPITAL%20PRIVATE%20LIMITED
1114,STABLE BROKING PRIVATE LIMITED,,90363,3235,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3235&h_MemType=members&memName=STABLE%20BROKING%20PRIVATE%20LIMITED
1115,SALAI DERIVATIVES PRIVATE LIMITED,INZ000311032,90297,3164,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3164&h_MemType=members&memName=SALAI%20DERIVATIVES%20PRIVATE%20LIMITED
1116,UCO BANK,INZ000327245,90475,3341,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3341&h_MemType=members&memName=UCO%20BANK
1117,RAY & LAWRENCE CURRENCIES PRIVATE LIMITED,INE231429932,14299,2530,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2530&h_MemType=members&memName=RAY%20%26%20LAWRENCE%20CURRENCIES%20PRIVATE%20LIMITED
