sr_no,member_name,sebi_reg_no,member_code,internal_id,details_url
631,KARAMAZOV QUANTS LLP,INZ000315955,90352,3223,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3223&h_MemType=members&memName=KARAMAZOV%20QUANTS%20LLP
632,KARMA STOCK TRADE LIMITED,INB231382939/INF231382939/INE231382939,13829,2506,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2506&h_MemType=members&memName=KARMA%20STOCK%20TRADE%20LIMITED
633,KARNA STOCK BROKING LLP,INZ000315657,90365,3237,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3237&h_MemType=members&memName=KARNA%20STOCK%20BROKING%20LLP
634,KARUNA FINANCIAL SERVICES PVT. LTD,INZ000197038,12048,1894,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1894&h_MemType=members&memName=KARUNA%20FINANCIAL%20SERVICES%20PVT.%20LTD
635,KARVY STOCK BROKING LTD.,INZ000172733,7701,860,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=860&h_MemType=members&memName=KARVY%20STOCK%20BROKING%20LTD.
636,KASAT SECURITIES PRIVATE LIMITED,INZ000275939,7546,953,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=953&h_MemType=members&memName=KASAT%20SECURITIES%20PRIVATE%20LIMITED
637,KAUSHIK SHAH SHARES & SECURITIES PVT LTD,INZ000256332,9397,1948,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1948&h_MemType=members&memName=KAUSHIK%20SHAH%20SHARES%20%26%20SECURITIES%20PVT%20LTD
638,KAVIRAJ SECURITIES PRIVATE LIMITED,INZ000202035,11553,2090,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2090&h_MemType=members&memName=KAVIRAJ%20SECURITIES%20PRIVATE%20LIMITED
639,KAYESS FOREX LLP,INZ000162356,13793,2817,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2817&h_MemType=members&memName=KAYESS%20FOREX%20LLP
640,KAYNET FINANCE LIMITED,INB231276339/INF231276339/INE231276339,12763,954,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=954&h_MemType=members&memName=KAYNET%20FINANCE%20LIMITED
641,KB CAPITAL MARKETS PRIVATE LIMITED,INZ000250232,7765,553,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=553&h_MemType=members&memName=KB%20CAPITAL%20MARKETS%20PRIVATE%20LIMITED
642,KBS INDIA LIMITED,INZ000253131,9135,126,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=126&h_MemType=members&memName=KBS%20INDIA%20LIMITED
643,KEDAR BORGAONKAR SECURITIES PRIVATE LIMITED,INZ000306837,90270,3144,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3144&h_MemType=members&memName=KEDAR%20BORGAONKAR%20SECURITIES%20PRIVATE%20LIMITED
644,KEDIA CAPITAL SERVICES PRIVATE LIMITED,INZ000042238,90136,3012,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3012&h_MemType=members&memName=KEDIA%20CAPITAL%20SERVICES%20PRIVATE%20LIMITED
645,KEDIA SHARES & STOCKS BROKERS LIMITED,INZ000229638,11088,1664,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1664&h_MemType=members&memName=KEDIA%20SHARES%20%26%20STOCKS%20BROKERS%20LIMITED
646,KELLTON SECURITIES PRIVATE LIMITED,INZ000254336,13361,986,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=986&h_MemType=members&memName=KELLTON%20SECURITIES%20PRIVATE%20LIMITED
647,KETAN V THAKKAR,INZ000097618,90101,2977,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2977&h_MemType=members&memName=KETAN%20V%20THAKKAR
648,KEYNOTE CAPITALS LTD.,INZ000241530,9305,1137,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1137&h_MemType=members&memName=KEYNOTE%20CAPITALS%20LTD.
649,KHAJANCHI & GANDHI STOCK BROKING PRIVATE LIMITED,INZ000275738,12107,1901,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1901&h_MemType=members&memName=KHAJANCHI%20%26%20GANDHI%20STOCK%20BROKING%20PRIVATE%20LIMITED
650,KHAMBATTA SECURITIES LTD.,INZ000261131,9775,1743,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1743&h_MemType=members&memName=KHAMBATTA%20SECURITIES%20LTD.
651,KHANDWALA SECURITIES LTD.,INZ000176837,6000,363,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=363&h_MemType=members&memName=KHANDWALA%20SECURITIES%20LTD.
652,KHOSLA TRADEWISE PRIVATE LIMITED,INZ000305931,90260,3136,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3136&h_MemType=members&memName=KHOSLA%20TRADEWISE%20PRIVATE%20LIMITED
653,KIFS BROKING PRIVATE LIMITED,INZ000244957,90171,3048,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3048&h_MemType=members&memName=KIFS%20BROKING%20PRIVATE%20LIMITED
654,KIFS STOCK BROKERS PRIVATE LIMITED,INZ000305638,90259,3135,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3135&h_MemType=members&memName=KIFS%20STOCK%20BROKERS%20PRIVATE%20LIMITED
655,KIFS TRADE CAPITAL PRIVATE LIMITED,INZ000004234,7760,450,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=450&h_MemType=members&memName=KIFS%20TRADE%20CAPITAL%20PRIVATE%20LIMITED
656,KIMAYA SECURITIES & FINANCIAL SERVICES PVT. LTD.,INZ000201234,13514,2432,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2432&h_MemType=members&memName=KIMAYA%20SECURITIES%20%26%20FINANCIAL%20SERVICES%20PVT.%20LTD.
657,KISHOR GHEVARCHAND JAIN,,,2350,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2350&h_MemType=members&memName=KISHOR%20GHEVARCHAND%20JAIN
658,KIVI SECURITIES,INZ000157224,90114,2989,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2989&h_MemType=members&memName=KIVI%20SECURITIES
659,KJMC CAPITAL MARKET SERVICES LIMITED,INZ000221631,7199,364,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=364&h_MemType=members&memName=KJMC%20CAPITAL%20MARKET%20SERVICES%20LIMITED
660,KLAY SECURITIES PRIVATE LIMITED,INZ000177934,90181,3058,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3058&h_MemType=members&memName=KLAY%20SECURITIES%20PRIVATE%20LIMITED
661,KNA SHARE BROKERS PRIVATE LIMITED,INZ000198538,14193,554,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=554&h_MemType=members&memName=KNA%20SHARE%20BROKERS%20PRIVATE%20LIMITED
662,KOTAK MAHINDRA BANK LTD.,INZ000276847,13085,1884,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1884&h_MemType=members&memName=KOTAK%20MAHINDRA%20BANK%20LTD.
663,KOTAK SECURITIES LTD.,INZ000200137,8081,291,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=291&h_MemType=members&memName=KOTAK%20SECURITIES%20LTD.
664,KRANT NARAIN AGNANI,INZ000267312,6562,133,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=133&h_MemType=members&memName=KRANT%20NARAIN%20AGNANI
665,KRCHOKSEY SHARES AND SECURITIES PRIVATE LIMITED,INZ000181135,9758,132,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=132&h_MemType=members&memName=KRCHOKSEY%20SHARES%20AND%20SECURITIES%20PRIVATE%20LIMITED
666,KREDENT TRADING LLP,INZ000014332,90071,2949,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2949&h_MemType=members&memName=KREDENT%20TRADING%20LLP
667,KRIPA SECURITIES PRIVATE LIMITED,INZ000179335,11206,1699,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1699&h_MemType=members&memName=KRIPA%20SECURITIES%20PRIVATE%20LIMITED
668,KRISHA INCAP SERVICES PVT.LTD.,INZ000014530,8235,507,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=507&h_MemType=members&memName=KRISHA%20INCAP%20SERVICES%20PVT.LTD.
669,KSBL SECURITIES LIMITED,INZ000104638,14365,727,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=727&h_MemType=members&memName=KSBL%20SECURITIES%20LIMITED
670,KSN CREDENCE COMMODITIES TRADING PRIVATE LIMITED,INZ000178736,90358,3230,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3230&h_MemType=members&memName=KSN%20CREDENCE%20COMMODITIES%20TRADING%20PRIVATE%20LIMITED
671,KUMAR V JAHGIRDAR,INB230174615/INF230174615,1746,485,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=485&h_MemType=members&memName=KUMAR%20V%20JAHGIRDAR
672,KUNVARJI FINSTOCK PVT. LTD.,INZ000180436,10195,1944,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1944&h_MemType=members&memName=KUNVARJI%20FINSTOCK%20PVT.%20LTD.
673,L.D.K. SHARES & SECURITIES PRIVATE LIMITED,INZ000269834,11603,1810,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1810&h_MemType=members&memName=L.D.K.%20SHARES%20%26%20SECURITIES%20PRIVATE%20LIMITED
674,L.F.C. SECURITIES PRIVATE LIMITED,INZ000170736,9228,1005,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1005&h_MemType=members&memName=L.F.C.%20SECURITIES%20PRIVATE%20LIMITED
675,LAKSHMISHREE INVESTMENT AND SECURITIES LTD,INZ000170330,12817,2060,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2060&h_MemType=members&memName=LAKSHMISHREE%20INVESTMENT%20AND%20SECURITIES%20LTD
676,LALKAR SECURITIES PRIVATE LIMITED,INZ000269434,9911,1979,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1979&h_MemType=members&memName=LALKAR%20SECURITIES%20PRIVATE%20LIMITED
677,LARES ALGOTECH INDIA PRIVATE LIMITED,INZ000316732,90367,3239,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3239&h_MemType=members&memName=LARES%20ALGOTECH%20INDIA%20PRIVATE%20LIMITED
678,LARK CONSULTANCY PRIVATE LIMITED,INZ000212036,90317,3188,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3188&h_MemType=members&memName=LARK%20CONSULTANCY%20PRIVATE%20LIMITED
679,LATIN MANHARLAL SECURITIES PVT. LTD.,INZ000208631,10720,1686,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1686&h_MemType=members&memName=LATIN%20MANHARLAL%20SECURITIES%20PVT.%20LTD.
680,LAUNCHPAD FINTECH PRIVATE LIMITED,,90329,3199,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3199&h_MemType=members&memName=LAUNCHPAD%20FINTECH%20PRIVATE%20LIMITED
681,LAUREL SECURITIES PVT. LTD,INZ000216837,8858,558,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=558&h_MemType=members&memName=LAUREL%20SECURITIES%20PVT.%20LTD
682,LAVANAYA SECURITIES & TECHNOLOGIES PRIVATE LIMITED,INZ000311338,90313,3183,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3183&h_MemType=members&memName=LAVANAYA%20SECURITIES%20%26%20TECHNOLOGIES%20PRIVATE%20LIMITED
683,LEO FINANCIAL SERVICES LTD.,INZ000276734,8534,731,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=731&h_MemType=members&memName=LEO%20FINANCIAL%20SERVICES%20LTD.
684,LGT CAPITAL MARKETS PRIVATE LIMITED,INZ000319637,90395,3268,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3268&h_MemType=members&memName=LGT%20CAPITAL%20MARKETS%20PRIVATE%20LIMITED
685,LIBORD BROKERAGE PVT. LTD.,INZ000006536,90125,2996,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2996&h_MemType=members&memName=LIBORD%20BROKERAGE%20PVT.%20LTD.
686,LIBRA HOLDINGS PVT. LTD,INZ000203432,9972,294,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=294&h_MemType=members&memName=LIBRA%20HOLDINGS%20PVT.%20LTD
687,LIQUIBONDS INDIA PVT LTD,,90453,3320,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3320&h_MemType=members&memName=LIQUIBONDS%20INDIA%20PVT%20LTD
688,LKP SECURITIES LTD.,INZ000216033,7200,367,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=367&h_MemType=members&memName=LKP%20SECURITIES%20LTD.
689,LOHIA SECURITIES LTD.,INZ000202639,7778,559,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=559&h_MemType=members&memName=LOHIA%20SECURITIES%20LTD.
690,LOKNATH SARAF SECURITIES PVT. LTD.,INZ000292736,10180,1696,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1696&h_MemType=members&memName=LOKNATH%20SARAF%20SECURITIES%20PVT.%20LTD.
691,LOTUS  CAPITAL,INZ000291411,90193,3070,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3070&h_MemType=members&memName=LOTUS%20%20CAPITAL
692,LOTUS GLOBAL EQUITIES PRIVATE LIMITED,INZ000261833,12984,139,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=139&h_MemType=members&memName=LOTUS%20GLOBAL%20EQUITIES%20PRIVATE%20LIMITED
693,LOTUSDEW SECURITIES PRIVATE LTD,INZ000306935,90272,3146,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3146&h_MemType=members&memName=LOTUSDEW%20SECURITIES%20PRIVATE%20LTD
694,LPC SECURITIES PVT LTD,INZ000008938,9583,136,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=136&h_MemType=members&memName=LPC%20SECURITIES%20PVT%20LTD
695,LSC SECURITIES LIMITED,INZ000081836,10870,1473,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1473&h_MemType=members&memName=LSC%20SECURITIES%20LIMITED
696,LYONS RANGE SHARE BROKING PVT.  LTD.,INZ000210132,90146,3023,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3023&h_MemType=members&memName=LYONS%20RANGE%20SHARE%20BROKING%20PVT.%20%20LTD.
697,M ASHOK MOOTHA,INB230138915,1389,994,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=994&h_MemType=members&memName=M%20ASHOK%20MOOTHA
698,M G CAPITAL SERVICES LTD.,INB230701235/INF230701235,7012,736,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=736&h_MemType=members&memName=M%20G%20CAPITAL%20SERVICES%20LTD.
699,M J PATEL SHARE & STOCK BROKERS LIMITED,INZ000218338,9892,2124,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2124&h_MemType=members&memName=M%20J%20PATEL%20SHARE%20%26%20STOCK%20BROKERS%20LIMITED
700,M. PRASAD & CO LIMITED,INZ000232436,90091,2967,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2967&h_MemType=members&memName=M.%20PRASAD%20%26%20CO%20LIMITED
701,M.D. OVERSEAS PRIVATE LIMITED,INZ000054933,90170,3046,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3046&h_MemType=members&memName=M.D.%20OVERSEAS%20PRIVATE%20LIMITED
702,MACONOCHIE & CO.,INZ000206024,4532,2562,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2562&h_MemType=members&memName=MACONOCHIE%20%26%20CO.
703,MACQUARIE CAPITAL SECURITIES (INDIA) PVT. LTD.,INZ000243533,12467,985,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=985&h_MemType=members&memName=MACQUARIE%20CAPITAL%20SECURITIES%20%28INDIA%29%20PVT.%20LTD.
704,MACY SHARES & STOCK BROKERS PRIVATE LIMITED,INZ000271830,7140,102,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=102&h_MemType=members&memName=MACY%20SHARES%20%26%20STOCK%20BROKERS%20PRIVATE%20LIMITED
705,MADHAV STOCK VISION (P) LTD.,INZ000278135,10977,1494,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1494&h_MemType=members&memName=MADHAV%20STOCK%20VISION%20%28P%29%20LTD.
706,MADHUVAN SECURITIES PRIVATE LIMITED,INZ000261738,8233,453,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=453&h_MemType=members&memName=MADHUVAN%20SECURITIES%20PRIVATE%20LIMITED
707,MAGNUM EQUITY BROKING LIMITED,INZ000172031,6529,149,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=149&h_MemType=members&memName=MAGNUM%20EQUITY%20BROKING%20LIMITED
708,MAGNUM EQUITY SERVICES LTD.,INZ000207336,9652,141,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=141&h_MemType=members&memName=MAGNUM%20EQUITY%20SERVICES%20LTD.
709,MAHARATNA SECURITIES PRIVATE LIMITED,INZ000303733,90254,3130,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3130&h_MemType=members&memName=MAHARATNA%20SECURITIES%20PRIVATE%20LIMITED
710,MAHESHWARI EQUITY SERVICES (P) LIMITED,INZ000211236,11835,2302,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2302&h_MemType=members&memName=MAHESHWARI%20EQUITY%20SERVICES%20%28P%29%20LIMITED
711,MAITRA COMMODITIES PVT LTD,INZ000074139,90175,3052,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3052&h_MemType=members&memName=MAITRA%20COMMODITIES%20PVT%20LTD
712,MAJORTREND CAPITAL PRIVATE LIMITED,INZ000158634,12895,2109,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2109&h_MemType=members&memName=MAJORTREND%20CAPITAL%20PRIVATE%20LIMITED
713,MALIK AND JAIN SECURITIES PVT LTD,INZ000318637,90415,3286,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3286&h_MemType=members&memName=MALIK%20AND%20JAIN%20SECURITIES%20PVT%20LTD
714,MALIRAM MAKHARIA FINSTOCK PVT. LTD,INZ000295634,10756,609,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=609&h_MemType=members&memName=MALIRAM%20MAKHARIA%20FINSTOCK%20PVT.%20LTD
715,MALOO EQUITRADE,INZ000204036,12945,2151,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2151&h_MemType=members&memName=MALOO%20EQUITRADE
716,MANALI TRADING & HOLDINGS PRIVATE LIMITED,INZ000283837,8859,146,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=146&h_MemType=members&memName=MANALI%20TRADING%20%26%20HOLDINGS%20PRIVATE%20LIMITED
717,MANASHVI SECURITIES LIMITED,INZ000225733,9820,2028,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2028&h_MemType=members&memName=MANASHVI%20SECURITIES%20LIMITED
718,MANDHANI INVESTMENTS,,,3161,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3161&h_MemType=members&memName=MANDHANI%20INVESTMENTS
719,MANDOT SECURITIES PRIVATE LIMITED,INZ000007435,90055,2928,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2928&h_MemType=members&memName=MANDOT%20SECURITIES%20PRIVATE%20LIMITED
720,MANGAL KESHAV FINANCIAL SERVICES LLP,INZ000166334,9774,940,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=940&h_MemType=members&memName=MANGAL%20KESHAV%20FINANCIAL%20SERVICES%20LLP
721,MANIPAL STOCK & SHARE BROKERS LTD.,INZ000188032,8567,487,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=487&h_MemType=members&memName=MANIPAL%20STOCK%20%26%20SHARE%20BROKERS%20LTD.
722,MANOG SECURITIES PRIVATE LIMITED,INZ000278434,7932,739,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=739&h_MemType=members&memName=MANOG%20SECURITIES%20PRIVATE%20LIMITED
723,MANSATA SECURITIES PRIVATE LIMITED,INB231447831/INF231447831/INE231447831,14478,2804,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2804&h_MemType=members&memName=MANSATA%20SECURITIES%20PRIVATE%20LIMITED
724,MANSI SHARE & STOCK BROKING PRIVATE LIMITED,INZ000247433,12972,2131,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2131&h_MemType=members&memName=MANSI%20SHARE%20%26%20STOCK%20BROKING%20PRIVATE%20LIMITED
725,MANSUKH SECURITIES & FINANCE LIMITED,INZ000164537,7814,740,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=740&h_MemType=members&memName=MANSUKH%20SECURITIES%20%26%20FINANCE%20LIMITED
726,MANU STOCK BROKING PRIVATE LIMITED,INZ000201738,12699,2016,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2016&h_MemType=members&memName=MANU%20STOCK%20BROKING%20PRIVATE%20LIMITED
727,MANUBHAI MANGALDAS SECURITIES PVT. LTD.,INZ000194236,9837,1573,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1573&h_MemType=members&memName=MANUBHAI%20MANGALDAS%20SECURITIES%20PVT.%20LTD.
728,MANYOG SECURITIES PRIVATE LIMITED,INZ000284039,13339,2289,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2289&h_MemType=members&memName=MANYOG%20SECURITIES%20PRIVATE%20LIMITED
729,MARCK SECURITIES PVT. LTD.,INZ000217638,11071,1633,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1633&h_MemType=members&memName=MARCK%20SECURITIES%20PVT.%20LTD.
730,MARFATIA STOCK BROKING PRIVATE LIMITED,INZ000215330,11925,1924,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1924&h_MemType=members&memName=MARFATIA%20STOCK%20BROKING%20PRIVATE%20LIMITED
731,MARKET CREATORS LIMITED,INZ000206338,6962,152,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=152&h_MemType=members&memName=MARKET%20CREATORS%20LIMITED
732,MARKET PULSE SECURITIES PRIVATE LIMITED,INZ000300936,90253,3129,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3129&h_MemType=members&memName=MARKET%20PULSE%20SECURITIES%20PRIVATE%20LIMITED
733,MARKET-HUB STOCK BROKING PRIVATE LIMITED,INZ000211837,13727,2455,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2455&h_MemType=members&memName=MARKET-HUB%20STOCK%20BROKING%20PRIVATE%20LIMITED
734,MARKETWOLF SECURITIES PRIVATE LIMITED,INZ000228534,90166,3042,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3042&h_MemType=members&memName=MARKETWOLF%20SECURITIES%20PRIVATE%20LIMITED
735,MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,INZ000250531,90197,3074,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3074&h_MemType=members&memName=MARWADI%20CHANDARANA%20INTERMEDIARIES%20BROKERS%20PRIVATE%20LIMITED
736,MARWADI SHARES AND FINANCE LIMITED,INZ000174730,8760,980,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=980&h_MemType=members&memName=MARWADI%20SHARES%20AND%20FINANCE%20LIMITED
737,MASTER CAPITAL SERVICES LIMITED,INZ000210539,6436,153,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=153&h_MemType=members&memName=MASTER%20CAPITAL%20SERVICES%20LIMITED
738,MASTER PORTFOLIO SERVICES LIMITED,INZ000328234,90466,3332,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3332&h_MemType=members&memName=MASTER%20PORTFOLIO%20SERVICES%20LIMITED
739,MASTER PORTFOLIO SERVICES LTD,,,3204,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3204&h_MemType=members&memName=MASTER%20PORTFOLIO%20SERVICES%20LTD
740,MATA SECURITIES INDIA PVT. LTD.,INZ000264636,6071,371,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=371&h_MemType=members&memName=MATA%20SECURITIES%20INDIA%20PVT.%20LTD.
741,MATALIA STOCK BROKING PVT. LTD.,INZ000184932,12086,2088,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2088&h_MemType=members&memName=MATALIA%20STOCK%20BROKING%20PVT.%20LTD.
742,MATHISYS QUANTCAP LLP,INZ000176759,90137,3010,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3010&h_MemType=members&memName=MATHISYS%20QUANTCAP%20LLP
743,MATHRAN SECURITIES PRIVATE LIMITED,INZ000205835,7079,562,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=562&h_MemType=members&memName=MATHRAN%20SECURITIES%20PRIVATE%20LIMITED
744,MATRIX EQUITRADE PRIVATE LIMITED,INZ000264236,11828,1855,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1855&h_MemType=members&memName=MATRIX%20EQUITRADE%20PRIVATE%20LIMITED
745,MATTERHORN BROKING SERVICES PRIVATE LIMITED,INZ000324733,90426,3297,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3297&h_MemType=members&memName=MATTERHORN%20BROKING%20SERVICES%20PRIVATE%20LIMITED
746,MAUZAMPURIA SECURITIES,INZ000272623,14146,2533,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2533&h_MemType=members&memName=MAUZAMPURIA%20SECURITIES
747,MAVERICK SHARE BROKERS  PRIVATE LIMITED,INZ000103531,11604,1836,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1836&h_MemType=members&memName=MAVERICK%20SHARE%20BROKERS%20%20PRIVATE%20LIMITED
748,MAX PLANWEALTH SECURITIES LIMITED,INB231439135/INF231439135/INE231439135,14391,2777,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2777&h_MemType=members&memName=MAX%20PLANWEALTH%20SECURITIES%20LIMITED
749,MAX STOCK BROKING PRIVATE LIMITED,INZ000280532,13010,2184,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2184&h_MemType=members&memName=MAX%20STOCK%20BROKING%20PRIVATE%20LIMITED
750,MAXIMUS SECURITIES LIMITED,INZ000243136,5988,369,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=369&h_MemType=members&memName=MAXIMUS%20SECURITIES%20LIMITED
